uniqueid,dob,sex
17681,10sep1913,2
17682,16dec1975,2
17683,05jun1952,2
17684,30nov1954,1
17685,06sep1975,2
17686,02may1956,2
17687,23jan1942,1
17688,26oct1995,1
17689,20feb1961,2
17690,10aug1918,2
17691,26may1967,1
17692,19feb1926,2
17693,23jul1996,2
17694,05apr1911,1
17695,26apr1934,2
17696,22jan1942,1
17697,25jan1994,1
17698,25oct1963,1
17699,13nov1974,1
17700,11may1926,1
17701,15jan2003,2
17702,19mar1932,1
17703,22nov2007,2
17704,30jul1965,1
17705,09apr1966,1
17706,10sep1937,1
17707,09jul1925,1
17708,22feb1916,1
17709,11jul1929,2
17710,28jul1985,2
17711,13apr2001,1
17712,08feb1988,1
17713,15feb1984,2
17714,08sep1974,2
17715,26dec1988,1
17716,01dec1995,1
17717,08oct1924,2
17718,27mar1982,1
17719,05jun1972,2
17720,26nov1942,1
17721,27mar1917,1
17722,08oct2005,2
17723,27dec1965,2
17724,31jan1976,2
17725,22sep2001,2
17726,02jun1918,2
17727,04apr1981,2
17728,05apr1965,1
17729,03sep1999,2
17730,02oct1952,2
17731,26apr1987,1
17732,02oct1985,1
17733,10jan1917,1
17734,22dec1914,1
17735,13dec1912,2
17736,16sep1994,2
17737,04oct1961,1
17738,03feb2008,1
17739,12mar1972,2
17740,17jan1936,2
17741,26jan1994,1
17742,29dec1931,2
17743,09jun1997,1
17744,07nov1949,1
17745,02sep2002,2
17746,07nov2001,1
17747,25apr1974,2
17748,14apr1938,2
17749,21aug2005,2
17750,28mar1967,1
17751,10jul1965,1
17752,09mar1954,2
17753,19oct1987,1
17754,25feb1953,1
17755,20jan1956,2
17756,02jul1958,1
17757,27nov1955,1
17758,07dec1983,2
17759,12jan1962,2
17760,11dec1971,1
17761,07apr1979,2
17762,29mar1915,2
17763,22jan2001,1
17764,07feb1997,1
17765,23jan1972,2
17766,28jul1972,1
17767,07jan1933,2
17768,21feb1925,2
17769,02apr1938,2
17770,11mar1935,1
17771,21aug2010,1
17772,19may1971,1
17773,28aug1930,1
17774,30aug1969,1
17775,14jun1930,1
17776,14aug1980,1
17777,27jul1991,1
17778,29sep1910,2
17779,25may1942,2
17780,12may1953,1
17781,14sep1935,1
17782,19feb1930,2
17783,20aug1973,1
17784,15apr1934,2
17785,29jan1945,1
17786,16jan1911,1
17787,11aug1942,1
17788,01jun1982,2
17789,26oct2005,2
17790,21apr1972,2
17791,04feb1926,1
17792,03aug1997,2
17793,03mar1979,2
17794,28jan2000,2
17795,14may1951,1
17796,08feb1996,2
17797,30dec1971,2
17798,24may1939,1
17799,01nov1953,1
17800,10apr1953,1
17801,07aug1939,1
17802,28apr1954,2
17803,25jan1951,1
17804,17sep1967,1
17805,31jan1918,2
17806,23apr1955,2
17807,28dec1979,2
17808,24sep1911,2
17809,03mar1989,2
17810,14jul1968,1
17811,08nov1913,2
17812,05dec1921,2
17813,24nov1951,2
17814,16jun1931,1
17815,23aug1989,2
17816,25nov1967,2
17817,11dec1983,1
17818,10sep2001,1
17819,11jan1971,2
17820,14jan1954,2
17821,18aug1948,2
17822,12nov1991,2
17823,17dec2005,2
17824,17mar1912,1
17825,19dec1936,1
17826,25jul1925,1
17827,04jan1989,2
17828,03jan1977,1
17829,29apr1994,2
17830,11feb1962,2
17831,29jun1995,2
17832,18jul1919,2
17833,24aug1977,2
17834,26aug1998,2
17835,25jun1966,1
17836,03sep2003,2
17837,29jun2008,2
17838,28nov1946,2
17839,08jan1910,2
17840,24nov1945,2
17841,17dec2010,1
17842,10mar1943,1
17843,19oct1924,2
17844,05may1956,2
17845,11nov1931,1
17846,24mar1924,2
17847,17aug1943,1
17848,23aug1940,2
17849,12jun1939,2
17850,05jul1937,1
17851,12nov1940,2
17852,23sep1947,1
17853,25nov1912,1
17854,20may2010,1
17855,29nov1924,2
17856,17jan1954,1
17857,17feb1975,1
17858,22jun1915,1
17859,17mar1969,1
17860,16aug1985,2
17861,13dec2010,1
17862,17jan1957,1
17863,23jul1976,2
17864,17mar1957,2
17865,30jul1955,2
17866,26dec1970,2
17867,06may1980,2
17868,25aug1991,2
17869,17may1977,2
17870,04jul1945,2
17871,04apr2002,2
17872,27jul1923,2
17873,30apr1977,1
17874,17jul1972,1
17875,19dec1951,1
17876,02aug2011,2
17877,05sep2004,1
17878,20oct1959,1
17879,30aug1978,1
17880,14jan1917,2
17881,16sep1913,1
17882,15jun2004,2
17883,10apr1964,2
17884,15mar1992,2
17885,26aug1954,2
17886,25jul1953,1
17887,14oct1999,2
17888,24jun1993,2
17889,10mar1949,1
17890,29sep1994,2
17891,10mar1999,1
17892,26jun1914,1
17893,08may1993,1
17894,06may1912,1
17895,10apr1966,2
17896,27dec2008,1
17897,20dec1942,1
17898,25oct1960,2
17899,04dec1961,2
17900,05dec1941,1
17901,18jan1943,2
17902,03mar2002,2
17903,28jan1970,1
17904,17aug1967,2
17905,19dec1987,1
17906,29feb1928,1
17907,30jul1924,1
17908,18dec1926,1
17909,03dec1947,2
17910,25sep1911,2
17911,26mar1967,2
17912,07jul1924,2
17913,28nov1923,2
17914,23jul2010,1
17915,20jan1955,1
17916,18feb1915,2
17917,26nov1975,2
17918,18aug1984,2
17919,01may1930,1
17920,21jul1977,1
17921,15jun1966,1
17922,12jan1924,2
17923,22apr1982,1
17924,02aug1933,1
17925,26jan1939,1
17926,11aug1957,2
17927,15jul1910,2
17928,22apr2006,1
17929,09may1938,1
17930,13feb1914,1
17931,06may1969,1
17932,29mar1986,1
17933,30sep1936,1
17934,14jun1966,2
17935,02aug2000,2
17936,24jan1970,2
17937,26dec1959,1
17938,05apr1916,2
17939,24dec1920,2
17940,07may1982,2
17941,11dec1984,1
17942,18aug2012,1
17943,04may1927,1
17944,17dec1958,2
17945,05may2000,1
17946,29jul1992,1
17947,21nov1995,1
17948,18jun1985,1
17949,09feb1910,2
17950,09dec1967,2
17951,15sep2004,1
17952,30jan1988,2
17953,06aug1915,2
17954,18apr2010,2
17955,26mar1919,2
17956,01dec1953,1
17957,17aug1968,1
17958,20dec1999,2
17959,22may1923,1
17960,17jul1928,2
17961,21jul1936,2
17962,01oct1948,1
17963,18apr1915,2
17964,23may1953,2
17965,31oct1975,2
17966,07oct1942,2
17967,24apr1957,2
17968,27may1954,2
17969,10dec1996,1
17970,11oct1973,1
17971,26mar1953,1
17972,21may1938,2
17973,27oct2010,1
17974,21jul1975,2
17975,17jan1958,2
17976,26may1918,1
17977,15apr2010,2
17978,02mar1945,1
17979,27sep1945,1
17980,21oct1926,1
17981,28oct1978,1
17982,08feb2012,2
17983,10aug2010,1
17984,23aug1923,1
17985,13sep1995,2
17986,13jan1954,2
17987,07aug1914,2
17988,11feb1975,1
17989,18jul1975,2
17990,15may1963,2
17991,25jun1930,2
17992,22jun1961,2
17993,30apr1944,2
17994,25mar1933,2
17995,26oct1971,1
17996,06jan1946,2
17997,01oct1958,2
17998,10aug1996,1
17999,02jun1998,1
18000,04oct1951,2
18001,17jun1941,1
18002,24oct2002,1
18003,21nov1979,2
18004,20oct1999,1
18005,17sep1983,2
18006,11jan1919,1
18007,28jan1987,1
18008,25may2001,2
18009,04oct1943,1
18010,26jun2007,2
18011,10feb1925,2
18012,26apr1954,1
18013,03nov2007,2
18014,04dec1968,2
18015,08dec1988,2
18016,08jul1936,1
18017,12nov1972,1
18018,21sep1921,2
18019,20feb1915,2
18020,29mar1921,2
18021,04dec1954,1
18022,24oct1929,1
18023,21jul1991,2
18024,05jun1993,1
18025,24sep1988,1
18026,10may1984,2
18027,04oct2012,2
18028,13jan1910,1
18029,24jul1960,1
18030,18jun1996,2
18031,13sep1960,1
18032,16oct1947,2
18033,16sep1922,2
18034,10oct1989,1
18035,15aug1933,2
18036,16oct1941,1
18037,09nov1934,1
18038,25nov1929,2
18039,14apr1974,2
18040,04jul1945,2
18041,13nov1971,2
18042,18may2007,2
18043,21mar1946,2
18044,05dec2004,2
18045,12apr1991,1
18046,31jan1928,2
18047,28dec1936,2
18048,09dec1942,1
18049,24sep1916,2
18050,29jan1925,2
18051,27may2006,1
18052,10jun1968,2
18053,14nov2009,2
18054,11jun1949,1
18055,21feb2007,2
18056,28feb1945,2
18057,17jul1979,2
18058,04dec1972,1
18059,20nov1987,1
18060,14apr2001,2
18061,21sep2007,2
18062,08aug1929,1
18063,28oct2003,1
18064,17jul1981,2
18065,25nov1973,1
18066,13aug1958,2
18067,31mar1971,1
18068,06sep1924,1
18069,20dec1968,1
18070,09dec2009,2
18071,28aug1922,1
18072,06aug1947,2
18073,13feb1995,1
18074,15oct1922,2
18075,15sep1980,2
18076,10feb1963,2
18077,18jun1965,2
18078,23apr1916,2
18079,18dec1927,1
18080,01dec1948,1
18081,12jul1961,1
18082,30aug2004,1
18083,03oct1978,2
18084,03nov1994,1
18085,10jul1977,1
18086,13sep2006,2
18087,25jun1944,2
18088,22aug1966,1
18089,25jul1910,1
18090,23feb1977,2
18091,30dec1994,2
18092,02sep2005,1
18093,15feb2012,2
18094,22jul1952,2
18095,25may1935,2
18096,08apr1919,1
18097,26feb1950,1
18098,18jan1977,2
18099,17jan1910,1
18100,16dec1956,1
18101,15apr1979,1
18102,28jun2000,1
18103,25sep1978,2
18104,20jan1957,2
18105,16nov1957,1
18106,01may1935,1
18107,04oct1927,1
18108,03may1959,2
18109,23nov1944,2
18110,03feb1986,1
18111,12oct2006,2
18112,29aug2006,2
18113,23jun1979,2
18114,31dec1994,2
18115,01sep2001,2
18116,28mar1929,2
18117,26dec1985,2
18118,28aug1942,1
18119,11mar1990,2
18120,28dec1958,2
18121,04jan1957,2
18122,19nov1960,2
18123,29jan1991,2
18124,27feb2005,2
18125,26oct2002,1
18126,21oct1995,1
18127,18jun1922,2
18128,24nov1943,1
18129,10oct1919,2
18130,18jul1974,1
18131,27apr1933,1
18132,24mar1940,1
18133,05mar2007,2
18134,15jul1914,2
18135,21sep1974,2
18136,28dec2005,1
18137,17mar1950,2
18138,25jul1946,1
18139,25sep1919,1
18140,05jan1938,2
18141,24feb1976,1
18142,28aug1976,1
18143,15mar1944,1
18144,28jun2010,2
18145,26apr1950,1
18146,11nov2007,1
18147,27jan1938,1
18148,07aug1932,1
18149,12nov1924,2
18150,13may1950,2
18151,16nov1985,2
18152,06oct1952,1
18153,07jul1970,1
18154,25feb1980,1
18155,23apr1976,1
18156,20dec1947,2
18157,21may1992,1
18158,29mar1912,1
18159,11sep2012,1
18160,28jul1950,1
18161,19aug1986,1
18162,26mar1940,1
18163,02feb2013,2
18164,28apr1993,2
18165,09mar1923,2
18166,13mar1954,1
18167,28apr1980,2
18168,09nov1985,2
18169,13jan1939,1
18170,12jan1940,1
18171,16apr1962,1
18172,17sep1990,1
18173,08may1948,1
18174,10aug1939,1
18175,17jun2000,1
18176,26apr1930,1
18177,15apr1945,2
18178,17oct1932,2
18179,11jul2005,2
18180,26jan2008,2
18181,16oct1915,1
18182,07mar1944,1
18183,08may1984,1
18184,15jan1984,2
18185,30jan1985,2
18186,20apr1913,2
18187,08dec2012,2
18188,19sep1918,1
18189,19apr1932,1
18190,02mar1922,1
18191,07apr1940,1
18192,11may1988,2
18193,14may1930,2
18194,31mar1933,2
18195,09oct1971,1
18196,07jun1913,1
18197,07jan1999,2
18198,07jun1988,1
18199,02nov1926,1
18200,03mar1979,1
18201,20apr1914,2
18202,12dec1946,2
18203,24may2006,2
18204,15apr1991,2
18205,06jun1996,2
18206,07jun1971,2
18207,11jul1968,1
18208,23sep1942,2
18209,29may1927,1
18210,13oct1926,2
18211,27nov1945,2
18212,15mar1965,1
18213,24dec1964,1
18214,02dec1981,2
18215,23mar1936,2
18216,12jul2010,1
18217,02nov1947,1
18218,15aug1983,2
18219,23nov1916,2
18220,19sep1969,2
18221,28dec1962,1
18222,13jan1931,1
18223,12jul1967,1
18224,28sep1965,1
18225,26oct1973,1
18226,01feb1915,2
18227,10jul1928,1
18228,27dec1989,1
18229,20jan1956,2
18230,21sep1947,1
18231,04aug2008,1
18232,18oct1922,2
18233,19aug1951,1
18234,18may1977,1
18235,16feb2010,2
18236,15oct1940,2
18237,17jul1913,1
18238,09jun1988,2
18239,24oct1973,1
18240,09mar1996,1
18241,21jan1912,1
18242,17sep1929,1
18243,26may2006,1
18244,13mar1987,1
18245,17aug2001,1
18246,16aug2006,1
18247,01feb1950,1
18248,20aug1980,2
18249,09sep1974,1
18250,28apr1994,1
18251,07jan1977,1
18252,16apr1943,1
18253,06dec1957,1
18254,23jul2000,1
18255,18nov1911,1
18256,27aug1946,1
18257,03dec1993,2
18258,29mar1920,2
18259,01mar1982,1
18260,22sep1962,1
18261,26oct2012,2
18262,09feb1941,2
18263,02nov1937,1
18264,17aug1962,2
18265,30nov1948,2
18266,07oct1987,1
18267,29jun1988,1
18268,12feb1966,1
18269,13sep1981,2
18270,24aug1969,1
18271,11apr1958,1
18272,18apr1951,1
18273,24jun1914,1
18274,19oct1950,2
18275,21dec1940,2
18276,19nov1936,2
18277,05may1967,1
18278,06sep1994,2
18279,24oct2008,1
18280,29jun1939,1
18281,22nov1998,1
18282,16dec1947,2
18283,23feb1948,2
18284,24nov1984,2
18285,25nov1940,1
18286,02nov1994,2
18287,22sep1949,1
18288,11jun1945,2
18289,28aug2004,1
18290,02feb1939,2
18291,25mar1997,1
18292,03aug1949,2
18293,04sep1961,2
18294,16jul1971,1
18295,19oct1917,1
18296,04jan1968,2
18297,16jun2002,2
18298,04dec1978,1
18299,22apr1960,2
18300,07dec1997,1
18301,07jul1949,1
18302,01feb1941,1
18303,11may1936,1
18304,28nov1967,1
18305,08apr1912,1
18306,24sep1952,2
18307,10jul1923,1
18308,26jan2002,2
18309,18sep2000,1
18310,08sep1966,2
18311,03jun1987,1
18312,21jan1917,1
18313,20jul1915,2
18314,05jan1951,1
18315,15jun1950,1
18316,15feb1944,2
18317,04mar1925,1
18318,14aug1967,1
18319,29dec1996,1
18320,21sep1961,1
18321,26apr1915,2
18322,06dec2008,2
18323,14jan2007,1
18324,11jan1987,2
18325,10aug1989,1
18326,24aug1944,1
18327,09apr1950,2
18328,27sep1963,1
18329,20feb1963,2
18330,09nov2007,1
18331,08oct1970,1
18332,28mar1996,2
18333,19dec1936,2
18334,17sep1964,1
18335,15jul1953,2
18336,10jan1910,2
18337,01jul1935,2
18338,13nov1983,2
18339,24may1921,1
18340,02feb1963,2
18341,03aug1939,2
18342,22jun1911,1
18343,17aug1922,1
18344,10feb1917,1
18345,18may1976,1
18346,01apr1977,2
18347,21apr1912,2
18348,30oct1942,2
18349,15jun1936,1
18350,06apr1957,1
18351,18jul1993,2
18352,09dec1951,2
18353,11jun1952,2
18354,21mar1966,1
18355,10nov1963,2
18356,18sep1967,2
18357,01nov1967,1
18358,08jan1945,2
18359,30nov1987,1
18360,26mar1935,1
18361,04feb1951,2
18362,24jun1989,1
18363,13sep1972,1
18364,05feb1970,1
18365,28oct2004,2
18366,09sep1995,1
18367,13aug1952,1
18368,28feb1960,1
18369,08mar1917,1
18370,08jul1981,1
18371,26feb1946,1
18372,05feb1982,1
18373,19aug1998,2
18374,13mar1932,2
18375,28nov1944,1
18376,14may1963,2
18377,18mar2008,2
18378,08dec2011,1
18379,12feb2002,1
18380,29aug1941,2
18381,21may1983,2
18382,10aug1932,2
18383,28oct1963,2
18384,05apr1964,2
18385,06apr2004,2
18386,31oct1916,2
18387,28jan1961,2
18388,24nov2003,1
18389,08feb1927,1
18390,18oct1915,2
18391,10feb2003,2
18392,16jul1939,1
18393,16jan1915,2
18394,19jan1998,1
18395,30aug1962,2
18396,04mar1975,1
18397,14nov1990,2
18398,24jan1997,2
18399,01feb1912,1
18400,24dec1923,1
18401,22nov1936,2
18402,01feb2011,2
18403,17oct1959,1
18404,08apr1911,1
18405,10may1951,2
18406,16aug1911,1
18407,16nov1967,2
18408,16jul1916,1
18409,26nov1967,1
18410,07jul1994,1
18411,21oct1939,2
18412,11oct1946,2
18413,04mar1994,1
18414,10dec1986,1
18415,09jun1943,1
18416,02aug1978,2
18417,07dec1981,2
18418,07apr1954,1
18419,15apr1914,2
18420,22mar1938,2
18421,09sep1959,1
18422,13sep1926,1
18423,30nov1913,2
18424,29mar1993,1
18425,25jan1919,2
18426,24nov1957,2
18427,05jun1952,2
18428,12sep1961,1
18429,09jun1971,2
18430,23feb1920,1
18431,08jul1993,1
18432,27jul1971,1
18433,14sep1958,1
18434,26apr1945,2
18435,07nov1956,1
18436,15dec1911,2
18437,05oct1926,1
18438,15nov2010,1
18439,18feb1937,2
18440,01jul1990,1
18441,20sep1982,1
18442,07may1951,2
18443,21apr2004,1
18444,01dec2012,2
18445,21sep1945,2
18446,24oct1925,2
18447,07oct2008,1
18448,03nov1993,2
18449,08dec1939,1
18450,14jul1933,1
18451,06jul1940,1
18452,09jan1970,2
18453,31jul1940,1
18454,09oct1934,1
18455,27feb2003,1
18456,07oct1994,2
18457,02jan2001,2
18458,06jun1947,1
18459,11may1954,1
18460,09jan1987,1
18461,26sep1931,1
18462,04oct1969,1
18463,07jun1969,2
18464,26nov1971,2
18465,02jan1940,1
18466,11nov1976,2
18467,06nov1938,2
18468,24mar2009,1
18469,25jul1982,1
18470,15aug1973,2
18471,21oct1973,2
18472,28feb1923,2
18473,01jan1939,2
18474,09nov1993,2
18475,06may1964,1
18476,05dec2009,1
18477,21aug1922,2
18478,29nov2004,2
18479,27feb1997,2
18480,09mar1986,2
18481,11nov1963,1
18482,23apr1973,1
18483,20feb1937,1
18484,06jan1923,2
18485,30jan1925,2
18486,19jan1932,1
18487,19feb1919,2
18488,19aug2012,1
18489,21feb1988,1
18490,13jan2009,2
18491,09aug1932,2
18492,28apr1917,1
18493,14jul1955,1
18494,12oct1935,1
18495,21jul1924,2
18496,16aug1989,2
18497,18apr1956,2
18498,26jun1944,2
18499,29oct2012,2
18500,16jul1954,1
18501,15nov1947,1
18502,02feb1974,2
18503,25nov1988,1
18504,29sep1952,1
18505,16mar1980,1
18506,16jun2008,1
18507,24mar1989,2
18508,21jun1976,2
18509,13oct1982,2
18510,22dec1935,1
18511,17aug1912,1
18512,18mar1947,2
18513,14jul1977,2
18514,04mar1912,2
18515,24aug1952,2
18516,10mar1985,1
18517,22jul1991,1
18518,17sep1929,2
18519,08may2010,2
18520,16apr1980,1
18521,30aug1936,1
18522,12mar1941,1
18523,23aug2008,2
18524,05jun1940,2
18525,16jul2011,2
18526,30apr1963,1
18527,30dec1969,2
18528,22jul1989,2
18529,06may1969,2
18530,05dec1943,1
18531,03sep1937,1
18532,05jul1970,2
18533,01jun1984,2
18534,12apr1958,2
18535,25sep1950,2
18536,12aug1942,2
18537,11mar1919,1
18538,02oct1928,2
18539,20may1939,2
18540,26jun1963,1
18541,28nov1947,2
18542,08jun2003,2
18543,05sep1989,1
18544,16feb1915,1
18545,13jun1980,2
18546,26oct1948,1
18547,04jan1917,1
18548,31mar1972,1
18549,30mar1946,2
18550,21mar1928,2
18551,14feb1956,1
18552,07may1974,2
18553,14jun1923,1
18554,14mar1980,2
18555,08aug2000,1
18556,02jun1963,1
18557,06mar1920,2
18558,13sep1995,2
18559,15jun2003,1
18560,21feb1911,2
18561,10aug1918,1
18562,14mar1932,2
18563,18jan2013,1
18564,11nov1949,2
18565,10aug2001,2
18566,10dec1975,1
18567,23may1982,2
18568,17nov1920,2
18569,10aug2002,2
18570,10jul1961,1
18571,06dec1959,1
18572,14apr1913,2
18573,19nov1910,2
18574,25nov1928,1
18575,21feb1964,1
18576,11jul1985,2
18577,22sep2001,1
18578,22jun1930,1
18579,14oct1952,2
18580,26apr1949,1
18581,01sep1918,2
18582,10sep1929,2
18583,10apr1951,2
18584,28apr1925,2
18585,28jun1976,2
18586,09mar1961,1
18587,01mar1962,2
18588,08apr1978,1
18589,07oct1967,2
18590,09nov1980,1
18591,26dec1981,1
18592,12aug2001,1
18593,11nov1911,2
18594,29jun1977,2
18595,11jun1943,2
18596,08jul2005,2
18597,31jul1934,2
18598,21nov1964,2
18599,18jul1917,2
18600,18apr1916,2
18601,12jul1928,2
18602,23apr1997,1
18603,06aug1959,2
18604,29jun1995,1
18605,07oct1947,1
18606,18apr1976,1
18607,15nov1923,1
18608,03oct2007,1
18609,29nov1935,2
18610,23mar2008,1
18611,19mar1923,2
18612,17aug1913,2
18613,14aug1916,2
18614,13apr2007,2
18615,02jan1932,2
18616,15mar1922,2
18617,28nov1989,2
18618,18may1957,2
18619,07aug1970,1
18620,10apr1913,2
18621,24nov1999,1
18622,01aug1979,2
18623,21mar1921,2
18624,15oct1926,2
18625,10oct1928,1
18626,05mar1943,1
18627,02mar1934,2
18628,01jun2001,1
18629,18oct1937,1
18630,13sep1971,2
18631,15oct1937,2
18632,29may1971,1
18633,29jun1915,1
18634,10sep1994,1
18635,22jun1975,2
18636,07aug1918,2
18637,12dec1993,1
18638,15jul1921,1
18639,21apr1973,2
18640,14dec1914,1
18641,21mar1951,1
18642,15apr1995,1
18643,15feb1918,1
18644,27dec1997,2
18645,04apr1975,2
18646,08jun1967,1
18647,07apr1944,2
18648,09oct2007,2
18649,04oct1967,2
18650,21nov2008,1
18651,08apr1928,1
18652,06mar1944,1
18653,18mar1956,1
18654,05sep1913,2
18655,25oct1915,2
18656,12jan1973,1
18657,17may1925,2
18658,05aug1968,2
18659,23jan2010,2
18660,03jan1935,1
18661,29aug1928,2
18662,29jul1980,2
18663,30jul2008,2
18664,09apr1915,1
18665,22feb1922,1
18666,06jan1953,1
18667,14aug1918,2
18668,31dec1926,1
18669,26sep1914,2
18670,01dec1982,1
18671,10jul1929,2
18672,11jan1932,2
18673,06sep1992,2
18674,11dec1927,1
18675,09jun1939,1
18676,24mar1955,1
18677,22mar2012,1
18678,15sep1983,1
18679,23nov1940,2
18680,16jul1937,2
18681,24jun1935,1
18682,28jan1984,1
18683,05aug1964,2
18684,23dec1993,2
18685,22jul1925,1
18686,06sep2012,2
18687,01jul1931,2
18688,29jul1922,1
18689,25aug1947,2
18690,11aug1928,2
18691,06may2001,2
18692,23jan1943,1
18693,18mar1989,1
18694,30nov1955,2
18695,03may1918,2
18696,19jun2001,2
18697,29apr1910,1
18698,07jun1919,2
18699,06apr1915,2
18700,26jan2003,2
18701,18feb1942,2
18702,30mar1910,1
18703,12jul1953,2
18704,01jun1995,1
18705,15may1979,1
18706,01sep1985,1
18707,11apr2012,1
18708,20sep1984,1
18709,04oct1927,2
18710,30may1992,1
18711,06jul1978,2
18712,18mar1981,2
18713,10jun1967,2
18714,06aug2008,1
18715,14sep1912,1
18716,26apr1993,2
18717,17dec1919,2
18718,30aug1982,2
18719,07sep1998,2
18720,17jul1924,2
18721,14apr2011,1
18722,03jul1926,1
18723,18jan1997,2
18724,21may1931,2
18725,09feb1927,1
18726,10may2006,2
18727,12dec1957,1
18728,19dec1932,2
18729,27nov1978,1
18730,27dec1949,2
18731,03nov1981,1
18732,25mar1928,2
18733,19jun1994,1
18734,06dec1943,2
18735,10oct1994,1
18736,01nov2004,1
18737,30oct1975,1
18738,18mar1970,1
18739,21oct1923,2
18740,01mar1992,2
18741,01aug1951,2
18742,05nov1947,2
18743,03jul1919,1
18744,12nov1917,2
18745,30may1923,2
18746,21mar1951,2
18747,23apr1960,2
18748,07mar1983,2
18749,08aug1910,2
18750,05nov1931,1
18751,22jul1979,2
18752,13jun1930,1
18753,09dec2010,1
18754,18feb1989,1
18755,27oct2009,1
18756,12jan1969,1
18757,27mar1969,2
18758,15oct1964,2
18759,09mar1910,2
18760,02jun1916,1
18761,02jan1981,2
18762,30dec1976,1
18763,19feb1973,1
18764,23may1965,1
18765,15may1948,1
18766,09mar1944,1
18767,04oct1931,1
18768,31may1952,1
18769,08sep2009,2
18770,14dec1961,1
18771,11aug1950,2
18772,14feb1958,2
18773,16apr1937,2
18774,24may1938,2
18775,06sep1935,1
18776,21dec1992,2
18777,01nov1972,2
18778,18apr1953,1
18779,04nov1953,1
18780,16jan1982,1
18781,17mar1972,2
18782,11jan1942,1
18783,23jun1959,1
18784,30jan1994,2
18785,04mar1981,2
18786,06feb2006,1
18787,20oct2009,2
18788,06aug2006,1
18789,27jul1947,1
18790,20jun1919,2
18791,28jul1924,2
18792,30may1942,2
18793,11oct1928,1
18794,17oct1960,1
18795,23feb1982,2
18796,21feb2005,1
18797,29aug1977,2
18798,17jun1958,2
18799,23oct2010,1
18800,29oct1910,1
18801,19oct1924,2
18802,21mar1975,2
18803,17feb2008,1
18804,05nov1917,1
18805,28dec1964,1
18806,10mar1987,1
18807,08aug2001,1
18808,30oct1983,1
18809,23nov1999,1
18810,22jul2012,2
18811,01nov1994,1
18812,13sep1953,2
18813,27nov1963,1
18814,03oct1985,2
18815,26sep1957,1
18816,09jul1952,2
18817,30apr1988,2
18818,04aug1943,1
18819,13nov1958,1
18820,04jul1915,1
18821,23apr1950,2
18822,18feb1984,2
18823,13nov1969,2
18824,15nov1988,2
18825,05oct1918,2
18826,24aug2011,2
18827,07apr1929,2
18828,29aug1955,2
18829,02jul1976,2
18830,20nov2001,2
18831,02nov1978,2
18832,19sep1981,1
18833,06jul1986,1
18834,02dec2005,1
18835,18jun1937,2
18836,30nov1919,2
18837,20mar2013,1
18838,25aug1929,1
18839,19feb1935,2
18840,30apr1926,2
18841,27sep1988,2
18842,25sep1988,1
18843,08dec1977,2
18844,12mar1954,1
18845,04nov1928,1
18846,06mar1964,1
18847,04dec2003,2
18848,01dec1982,2
18849,27aug1966,2
18850,10sep1987,1
18851,14jul1963,1
18852,11apr1937,2
18853,04oct1930,1
18854,03apr2000,1
18855,30nov1923,1
18856,12nov2011,2
18857,18apr1953,1
18858,27may1968,2
18859,28apr1974,1
18860,15apr1957,2
18861,12feb1974,2
18862,22oct1993,2
18863,13feb1925,1
18864,27jul1980,2
18865,24aug1940,2
18866,18may1946,1
18867,15nov1984,2
18868,05nov1992,1
18869,29nov1981,2
18870,31aug1935,1
18871,01jun2003,2
18872,23jun1987,1
18873,15feb1955,2
18874,16dec1927,2
18875,27sep1917,1
18876,06apr1940,1
18877,04jan1910,2
18878,18dec1943,2
18879,08sep1967,2
18880,13nov1958,2
18881,22may1966,2
18882,14jul1948,2
18883,12apr1915,1
18884,18jan1939,2
18885,17jan2012,2
18886,15feb1954,2
18887,21dec1961,2
18888,21sep2000,2
18889,23dec1983,2
18890,14aug1920,2
18891,30dec2000,2
18892,31jul1935,2
18893,11jun2002,2
18894,04sep1959,1
18895,27jan1929,1
18896,08dec1912,2
18897,04jul1950,1
18898,17sep1931,2
18899,19mar1968,2
18900,19apr1961,2
